STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,TRANSFORMATION,Transformation,ADJUSTMENT,Ajustement,SEX,Sexe,AGE,Âge,ACTIVITY,Activité économique,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,BASE_PER,Période de base,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-04,,6.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-05,,6.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-06,,6.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-07,,6.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-08,,6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-09,,5.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-10,,5.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-11,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1994-12,,5.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-01,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-02,,5.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-03,,5.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-04,,5.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-05,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-06,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-07,,5.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-08,,5.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-09,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-10,,5.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-11,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1995-12,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-01,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-02,,5.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-03,,5.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-04,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-05,,5.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-06,,5.3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-07,,5.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-08,,5.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-09,,5.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-10,,5.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-11,,5.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1996-12,,5.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-01,,5.3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-02,,5.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-03,,5.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-04,,5.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-05,,4.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-06,,5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-07,,4.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-08,,4.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-09,,4.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-10,,4.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-11,,4.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,1997-12,,4.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-02,,3.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-03,,3.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-04,,3.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-05,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-06,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-07,,3.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-08,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-09,,3.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-10,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-11,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2022-12,,3.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2023-01,,3.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2023-02,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Statistiques infra-annuelles du travail,I,USA,États-Unis,UNE_LF_M,Taux de chômage mensuel,PT_LF_SUB,Pourcentage de la population active dans le même sous-groupe,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y_GE15,15 ans et plus,_Z,Non applicable,M,Mensuelle,2023-03,,3.5,,,,A,Normal value,0,Units,1,One
